freq[Hz],db:Trc2_S21,ang:Trc2_S21,,,,
1.356285428476159E+011,-5.42E+00,1.703864969315001E+002,,,,
1.356485495165055E+011,-5.53E+00,1.303556407011775E+002,,,,
1.356685561853951E+011,-5.61E+00,9.076196189364950E+001,,,,
1.356885628542848E+011,-5.61E+00,5.173296687388829E+001,,,,
1.357085695231744E+011,-5.56E+00,1.170608359305325E+001,,,,
1.357285761920640E+011,-5.54E+00,-2.83E+01,,,,
1.357485828609536E+011,-5.58E+00,-6.85E+01,,,,
1.357685895298433E+011,-5.61E+00,-1.08E+02,,,,
1.357885961987329E+011,-5.59E+00,-1.48E+02,,,,
1.358086028676225E+011,-5.53E+00,1.716512735079220E+002,,,,
1.358286095365122E+011,-5.50E+00,1.312390179610684E+002,,,,
1.358486162054018E+011,-5.52E+00,9.094282441693140E+001,,,,
1.358686228742914E+011,-5.58E+00,5.075709604977966E+001,,,,
1.358886295431811E+011,-5.64E+00,1.058904504577974E+001,,,,
1.359086362120707E+011,-5.66E+00,-2.90E+01,,,,
1.359286428809603E+011,-5.64E+00,-6.88E+01,,,,
1.359486495498500E+011,-5.62E+00,-1.09E+02,,,,
1.359686562187396E+011,-5.61E+00,-1.49E+02,,,,
1.359886628876292E+011,-5.61E+00,1.714331431585210E+002,,,,
1.360086695565188E+011,-5.58E+00,1.315629137093876E+002,,,,
1.360286762254085E+011,-5.56E+00,9.196186799156774E+001,,,,
1.360486828942981E+011,-5.54E+00,5.208912804477463E+001,,,,
1.360686895631877E+011,-5.53E+00,1.236010152897048E+001,,,,
1.360886962320774E+011,-5.51E+00,-2.74E+01,,,,
1.361087029009670E+011,-5.48E+00,-6.70E+01,,,,
1.361287095698566E+011,-5.45E+00,-1.06E+02,,,,
1.361487162387463E+011,-5.45E+00,-1.46E+02,,,,
1.361687229076359E+011,-5.44E+00,1.742579028536440E+002,,,,
1.361887295765255E+011,-5.39E+00,1.346658241562035E+002,,,,
1.362087362454152E+011,-5.38E+00,9.512442273017290E+001,,,,
1.362287429143048E+011,-5.40E+00,5.564561909442784E+001,,,,
1.362487495831944E+011,-5.41E+00,1.639257461483158E+001,,,,
1.362687562520840E+011,-5.36E+00,-2.30E+01,,,,
1.362887629209737E+011,-5.32E+00,-6.25E+01,,,,
1.363087695898633E+011,-5.28E+00,-1.02E+02,,,,
1.363287762587529E+011,-5.27E+00,-1.43E+02,,,,
1.363487829276426E+011,-5.29E+00,1.773632830737254E+002,,,,
1.363687895965322E+011,-5.34E+00,1.374806930417621E+002,,,,
1.363887962654218E+011,-5.38E+00,9.786486663278029E+001,,,,
1.364088029343114E+011,-5.38E+00,5.817763065501593E+001,,,,
1.364288096032011E+011,-5.33E+00,1.817714277815550E+001,,,,
1.364488162720907E+011,-5.30E+00,-2.24E+01,,,,
1.364688229409803E+011,-5.30E+00,-6.30E+01,,,,
1.364888296098700E+011,-5.33E+00,-1.04E+02,,,,
1.365088362787596E+011,-5.36E+00,-1.44E+02,,,,
1.365288429476492E+011,-5.38E+00,1.751705693638416E+002,,,,
1.365488496165389E+011,-5.39E+00,1.345613040727059E+002,,,,
1.365688562854285E+011,-5.40E+00,9.392834025373023E+001,,,,
1.365888629543181E+011,-5.42E+00,5.332523275583286E+001,,,,
1.366088696232077E+011,-5.45E+00,1.245294345231814E+001,,,,
1.366288762920974E+011,-5.46E+00,-2.81E+01,,,,
1.366488829609870E+011,-5.46E+00,-6.84E+01,,,,
1.366688896298766E+011,-5.45E+00,-1.09E+02,,,,
1.366888962987663E+011,-5.45E+00,-1.50E+02,,,,
1.367089029676559E+011,-5.47E+00,1.700360950244729E+002,,,,
1.367289096365455E+011,-5.50E+00,1.295092429634080E+002,,,,
1.367489163054352E+011,-5.52E+00,8.937920234607236E+001,,,,
1.367689229743248E+011,-5.55E+00,4.918477444231511E+001,,,,
1.367889296432144E+011,-5.57E+00,9.423465529704274E+000,,,,
1.368089363121040E+011,-5.58E+00,-3.03E+01,,,,
1.368289429809937E+011,-5.57E+00,-6.98E+01,,,,
1.368489496498833E+011,-5.52E+00,-1.10E+02,,,,
1.368689563187729E+011,-5.46E+00,-1.49E+02,,,,
1.368889629876626E+011,-5.41E+00,1.706708248886214E+002,,,,
1.369089696565522E+011,-5.45E+00,1.307007576691807E+002,,,,
1.369289763254418E+011,-5.50E+00,9.099424546118777E+001,,,,
1.369489829943315E+011,-5.52E+00,5.164444129510829E+001,,,,
1.369689896632211E+011,-5.49E+00,1.203283288071414E+001,,,,
1.369889963321107E+011,-5.52E+00,-2.79E+01,,,,
1.370090030010003E+011,-5.60E+00,-6.72E+01,,,,
1.370290096698900E+011,-5.67E+00,-1.06E+02,,,,
1.370490163387796E+011,-5.71E+00,-1.45E+02,,,,
1.370690230076692E+011,-5.70E+00,1.749990433598202E+002,,,,
1.370890296765589E+011,-5.73E+00,1.359279819098721E+002,,,,
1.371090363454485E+011,-5.70E+00,9.690100831010183E+001,,,,
1.371290430143381E+011,-5.65E+00,5.714312130954333E+001,,,,
1.371490496832278E+011,-5.62E+00,1.702118822187565E+001,,,,
1.371690563521174E+011,-5.64E+00,-2.27E+01,,,,
1.371890630210070E+011,-5.66E+00,-6.30E+01,,,,
1.372090696898966E+011,-5.70E+00,-1.03E+02,,,,
1.372290763587863E+011,-5.72E+00,-1.43E+02,,,,
1.372490830276759E+011,-5.73E+00,1.765986156469061E+002,,,,
1.372690896965655E+011,-5.76E+00,1.363239220156717E+002,,,,
1.372890963654552E+011,-5.82E+00,9.605646294166913E+001,,,,
1.373091030343448E+011,-5.88E+00,5.624014755559644E+001,,,,
1.373291097032344E+011,-5.92E+00,1.633856837026039E+001,,,,
1.373491163721240E+011,-5.99E+00,-2.38E+01,,,,
1.373691230410137E+011,-6.05E+00,-6.35E+01,,,,
1.373891297099033E+011,-6.04E+00,-1.03E+02,,,,
1.374091363787929E+011,-5.95E+00,-1.42E+02,,,,
1.374291430476826E+011,-5.87E+00,1.771284163069968E+002,,,,
1.374491497165722E+011,-5.83E+00,1.367825908498507E+002,,,,
1.374691563854618E+011,-5.79E+00,9.690751453692683E+001,,,,
1.374891630543514E+011,-5.75E+00,5.640747435529855E+001,,,,
1.375091697232411E+011,-5.70E+00,1.587226267611550E+001,,,,
1.375291763921307E+011,-5.68E+00,-2.46E+01,,,,
1.375491830610204E+011,-5.68E+00,-6.52E+01,,,,
1.375691897299100E+011,-5.71E+00,-1.06E+02,,,,
1.375891963987996E+011,-5.72E+00,-1.46E+02,,,,
1.376092030676892E+011,-5.71E+00,1.736174701542330E+002,,,,
1.376292097365789E+011,-5.73E+00,1.335616245806065E+002,,,,
1.376492164054685E+011,-5.77E+00,9.325025709643703E+001,,,,
1.376692230743581E+011,-5.79E+00,5.338349153407092E+001,,,,
1.376892297432477E+011,-5.76E+00,1.334044841231629E+001,,,,
1.377092364121374E+011,-5.76E+00,-2.71E+01,,,,
1.377292430810270E+011,-5.79E+00,-6.72E+01,,,,
1.377492497499166E+011,-5.90E+00,-1.07E+02,,,,
1.377692564188063E+011,-6.04E+00,-1.47E+02,,,,
1.377892630876959E+011,-6.06E+00,1.746522334800438E+002,,,,
1.378092697565855E+011,-5.98E+00,1.358396388649437E+002,,,,
1.378292764254752E+011,-5.86E+00,9.619867219884111E+001,,,,
1.378492830943648E+011,-5.83E+00,5.626790121107943E+001,,,,
1.378692897632544E+011,-5.85E+00,1.667400123003852E+001,,,,
1.378892964321440E+011,-5.87E+00,-2.28E+01,,,,
1.379093031010337E+011,-5.91E+00,-6.26E+01,,,,
1.379293097699233E+011,-5.98E+00,-1.02E+02,,,,
1.379493164388129E+011,-6.05E+00,-1.41E+02,,,,
1.379693231077026E+011,-5.99E+00,-1.80E+02,,,,
1.379893297765922E+011,-5.93E+00,1.411041384637012E+002,,,,
1.380093364454818E+011,-5.91E+00,1.011050362185761E+002,,,,
1.380293431143715E+011,-5.98E+00,6.127983420021335E+001,,,,
1.380493497832611E+011,-6.09E+00,2.220883744465906E+001,,,,
1.380693564521507E+011,-6.07E+00,-1.67E+01,,,,
1.380893631210403E+011,-5.97E+00,-5.61E+01,,,,
1.381093697899300E+011,-5.92E+00,-9.64E+01,,,,
1.381293764588196E+011,-5.96E+00,-1.36E+02,,,,
1.381493831277092E+011,-6.00E+00,-1.76E+02,,,,
1.381693897965989E+011,-6.01E+00,1.438197988562064E+002,,,,
1.381893964654885E+011,-5.99E+00,1.038970431263868E+002,,,,
1.382094031343781E+011,-5.98E+00,6.381242728080879E+001,,,,
1.382294098032678E+011,-5.97E+00,2.374870426343453E+001,,,,
1.382494164721574E+011,-5.91E+00,-1.67E+01,,,,
1.382694231410470E+011,-5.86E+00,-5.71E+01,,,,
1.382894298099367E+011,-5.82E+00,-9.77E+01,,,,
1.383094364788263E+011,-5.81E+00,-1.38E+02,,,,
1.383294431477159E+011,-5.80E+00,-1.79E+02,,,,
1.383494498166055E+011,-5.74E+00,1.405906807680231E+002,,,,
1.383694564854952E+011,-5.69E+00,9.965296432170513E+001,,,,
1.383894631543848E+011,-5.68E+00,5.857357318683464E+001,,,,
1.384094698232744E+011,-5.68E+00,1.736374456813654E+001,,,,
1.384294764921641E+011,-5.71E+00,-2.32E+01,,,,
1.384494831610537E+011,-5.71E+00,-6.38E+01,,,,
1.384694898299433E+011,-5.70E+00,-1.04E+02,,,,
1.384894964988330E+011,-5.71E+00,-1.45E+02,,,,
1.385095031677226E+011,-5.70E+00,1.744195310416992E+002,,,,
1.385295098366122E+011,-5.75E+00,1.339932192388368E+002,,,,
1.385495165055018E+011,-5.79E+00,9.381975199025871E+001,,,,
1.385695231743915E+011,-5.84E+00,5.414068394521192E+001,,,,
1.385895298432811E+011,-5.80E+00,1.488636956782958E+001,,,,
1.386095365121707E+011,-5.75E+00,-2.52E+01,,,,
1.386295431810604E+011,-5.76E+00,-6.52E+01,,,,
1.386495498499500E+011,-5.84E+00,-1.05E+02,,,,
1.386695565188396E+011,-5.92E+00,-1.44E+02,,,,
1.386895631877293E+011,-5.96E+00,1.771218787299782E+002,,,,
1.387095698566189E+011,-5.96E+00,1.380593722258349E+002,,,,
1.387295765255085E+011,-5.96E+00,9.916239796117618E+001,,,,
1.387495831943981E+011,-6.02E+00,5.977715684931376E+001,,,,
1.387695898632878E+011,-6.06E+00,2.096350533930066E+001,,,,
1.387895965321774E+011,-6.09E+00,-1.81E+01,,,,
1.388096032010670E+011,-6.09E+00,-5.71E+01,,,,
1.388296098699567E+011,-6.14E+00,-9.66E+01,,,,
1.388496165388463E+011,-6.27E+00,-1.36E+02,,,,
1.388696232077359E+011,-6.38E+00,-1.74E+02,,,,
1.388896298766256E+011,-6.30E+00,1.475817428462383E+002,,,,
1.389096365455152E+011,-6.08E+00,1.080369414539929E+002,,,,
1.389296432144048E+011,-5.99E+00,6.730522878097878E+001,,,,
1.389496498832944E+011,-6.09E+00,2.644887551661860E+001,,,,
1.389696565521841E+011,-6.26E+00,-1.36E+01,,,,
1.389896632210737E+011,-6.35E+00,-5.25E+01,,,,
1.390096698899633E+011,-6.25E+00,-9.21E+01,,,,
1.390296765588530E+011,-6.19E+00,-1.33E+02,,,,
1.390496832277426E+011,-6.32E+00,-1.74E+02,,,,
1.390696898966322E+011,-6.54E+00,1.465954240502213E+002,,,,
1.390896965655219E+011,-6.54E+00,1.081842364823106E+002,,,,
1.391097032344115E+011,-6.28E+00,6.851786355091907E+001,,,,
1.391297099033011E+011,-6.07E+00,2.752266280623233E+001,,,,
1.391497165721907E+011,-6.01E+00,-1.41E+01,,,,
1.391697232410804E+011,-6.05E+00,-5.52E+01,,,,
1.391897299099700E+011,-6.04E+00,-9.61E+01,,,,
1.392097365788596E+011,-6.05E+00,-1.37E+02,,,,
1.392297432477493E+011,-6.09E+00,-1.78E+02,,,,
1.392497499166389E+011,-6.14E+00,1.419320247136882E+002,,,,
1.392697565855285E+011,-6.12E+00,1.019018848264297E+002,,,,
1.392897632544182E+011,-6.10E+00,6.104880413462437E+001,,,,
1.393097699233078E+011,-6.15E+00,2.050681831671856E+001,,,,
1.393297765921974E+011,-6.24E+00,-1.94E+01,,,,
1.393497832610870E+011,-6.25E+00,-5.87E+01,,,,
1.393697899299767E+011,-6.16E+00,-9.84E+01,,,,
1.393897965988663E+011,-6.10E+00,-1.39E+02,,,,
1.394098032677559E+011,-6.24E+00,-1.80E+02,,,,
1.394298099366455E+011,-6.45E+00,1.410418822532896E+002,,,,
1.394498166055352E+011,-6.48E+00,1.031703257963873E+002,,,,
1.394698232744248E+011,-6.30E+00,6.405986817916735E+001,,,,
1.394898299433145E+011,-6.22E+00,2.355631814295498E+001,,,,
1.395098366122041E+011,-6.37E+00,-1.69E+01,,,,
1.395298432810937E+011,-6.76E+00,-5.59E+01,,,,
1.395498499499833E+011,-6.98E+00,-9.20E+01,,,,
1.395698566188730E+011,-6.62E+00,-1.28E+02,,,,
1.395898632877626E+011,-6.19E+00,-1.68E+02,,,,
1.396098699566522E+011,-6.05E+00,1.508206089241403E+002,,,,
1.396298766255418E+011,-6.14E+00,1.106694505163221E+002,,,,
1.396498832944315E+011,-6.13E+00,7.153614237666326E+001,,,,
1.396698899633211E+011,-6.00E+00,3.151741982943299E+001,,,,
1.396898966322108E+011,-5.96E+00,-9.35E+00,,,,
1.397099033011004E+011,-6.08E+00,-4.98E+01,,,,
1.397299099699900E+011,-6.30E+00,-8.94E+01,,,,
1.397499166388796E+011,-6.31E+00,-1.28E+02,,,,
1.397699233077693E+011,-6.11E+00,-1.67E+02,,,,
1.397899299766589E+011,-5.99E+00,1.522924132523316E+002,,,,
1.398099366455485E+011,-6.04E+00,1.115580750023191E+002,,,,
1.398299433144381E+011,-6.14E+00,7.157826475749803E+001,,,,
1.398499499833278E+011,-6.13E+00,3.195385797360707E+001,,,,
1.398699566522174E+011,-6.09E+00,-8.12E+00,,,,
1.398899633211070E+011,-6.13E+00,-4.88E+01,,,,
1.399099699899967E+011,-6.29E+00,-8.94E+01,,,,
1.399299766588863E+011,-6.40E+00,-1.29E+02,,,,
1.399499833277759E+011,-6.36E+00,-1.68E+02,,,,
1.399699899966656E+011,-6.28E+00,1.517734406724944E+002,,,,
1.399899966655552E+011,-6.29E+00,1.110191899590264E+002,,,,
1.400100033344448E+011,-6.33E+00,7.102923883765750E+001,,,,
1.400300100033344E+011,-6.25E+00,3.092865156631933E+001,,,,
1.400500166722241E+011,-6.15E+00,-9.89E+00,,,,
1.400700233411137E+011,-6.18E+00,-5.14E+01,,,,
1.400900300100033E+011,-6.42E+00,-9.25E+01,,,,
1.401100366788930E+011,-6.68E+00,-1.31E+02,,,,
1.401300433477826E+011,-6.51E+00,-1.69E+02,,,,
1.401500500166722E+011,-6.26E+00,1.502277190178494E+002,,,,
1.401700566855619E+011,-6.18E+00,1.091280118877232E+002,,,,
1.401900633544515E+011,-6.24E+00,6.878637414116112E+001,,,,
1.402100700233411E+011,-6.30E+00,2.912568519692152E+001,,,,
1.402300766922307E+011,-6.22E+00,-1.05E+01,,,,
1.402500833611204E+011,-6.14E+00,-5.05E+01,,,,
1.402700900300100E+011,-6.16E+00,-9.05E+01,,,,
1.402900966988996E+011,-6.21E+00,-1.30E+02,,,,
1.403101033677893E+011,-6.11E+00,-1.69E+02,,,,
1.403301100366789E+011,-5.97E+00,1.511481475125336E+002,,,,
1.403501167055685E+011,-5.91E+00,1.110782825365801E+002,,,,
1.403701233744582E+011,-5.93E+00,7.072049739219483E+001,,,,
1.403901300433478E+011,-6.00E+00,3.096591056893617E+001,,,,
1.404101367122374E+011,-6.01E+00,-8.27E+00,,,,
1.404301433811270E+011,-5.98E+00,-4.81E+01,,,,
1.404501500500167E+011,-6.00E+00,-8.79E+01,,,,
1.404701567189063E+011,-6.07E+00,-1.28E+02,,,,
1.404901633877959E+011,-6.11E+00,-1.67E+02,,,,
1.405101700566856E+011,-6.07E+00,1.533996696888227E+002,,,,
1.405301767255752E+011,-6.10E+00,1.133337787605882E+002,,,,
1.405501833944648E+011,-6.24E+00,7.335124178510399E+001,,,,
1.405701900633545E+011,-6.49E+00,3.451183948566317E+001,,,,
1.405901967322441E+011,-6.48E+00,-3.08E+00,,,,
1.406102034011337E+011,-6.26E+00,-4.21E+01,,,,
1.406302100700234E+011,-6.14E+00,-8.25E+01,,,,
1.406502167389130E+011,-6.13E+00,-1.23E+02,,,,
1.406702234078026E+011,-6.22E+00,-1.63E+02,,,,
1.406902300766922E+011,-6.28E+00,1.574364494811097E+002,,,,
1.407102367455819E+011,-6.28E+00,1.174483906577123E+002,,,,
1.407302434144715E+011,-6.30E+00,7.717546310144037E+001,,,,
1.407502500833611E+011,-6.42E+00,3.690517070577671E+001,,,,
1.407702567522508E+011,-6.51E+00,-1.84E+00,,,,
1.407902634211404E+011,-6.39E+00,-4.13E+01,,,,
1.408102700900300E+011,-6.24E+00,-8.16E+01,,,,
1.408302767589197E+011,-6.22E+00,-1.23E+02,,,,
1.408502834278093E+011,-6.30E+00,-1.63E+02,,,,
1.408702900966989E+011,-6.29E+00,1.574399508639143E+002,,,,
1.408902967655885E+011,-6.17E+00,1.170515006418411E+002,,,,
1.409103034344782E+011,-6.13E+00,7.610388304277620E+001,,,,
1.409303101033678E+011,-6.16E+00,3.530790956505016E+001,,,,
1.409503167722574E+011,-6.19E+00,-4.93E+00,,,,
1.409703234411471E+011,-6.22E+00,-4.48E+01,,,,
1.409903301100367E+011,-6.16E+00,-8.49E+01,,,,
1.410103367789263E+011,-6.09E+00,-1.25E+02,,,,
1.410303434478160E+011,-6.07E+00,-1.66E+02,,,,
1.410503501167056E+011,-6.10E+00,1.543333508711701E+002,,,,
1.410703567855952E+011,-6.11E+00,1.142375033362822E+002,,,,
1.410903634544848E+011,-6.09E+00,7.441335905558830E+001,,,,
1.411103701233745E+011,-6.08E+00,3.452767506048997E+001,,,,
1.411303767922641E+011,-6.11E+00,-4.97E+00,,,,
1.411503834611537E+011,-6.06E+00,-4.44E+01,,,,
1.411703901300433E+011,-5.95E+00,-8.41E+01,,,,
1.411903967989330E+011,-5.88E+00,-1.24E+02,,,,
1.412104034678226E+011,-5.83E+00,-1.64E+02,,,,
1.412304101367123E+011,-5.84E+00,1.555773395774529E+002,,,,
1.412504168056019E+011,-5.85E+00,1.158545638930180E+002,,,,
1.412704234744915E+011,-5.80E+00,7.587588446101105E+001,,,,
1.412904301433811E+011,-5.77E+00,3.569082777352320E+001,,,,
1.413104368122708E+011,-5.80E+00,-4.41E+00,,,,
1.413304434811604E+011,-5.87E+00,-4.42E+01,,,,
1.413504501500500E+011,-5.85E+00,-8.35E+01,,,,
1.413704568189396E+011,-5.76E+00,-1.24E+02,,,,
1.413904634878293E+011,-5.74E+00,-1.64E+02,,,,
1.414104701567189E+011,-5.80E+00,1.561056003821159E+002,,,,
1.414304768256086E+011,-5.86E+00,1.163968814694188E+002,,,,
1.414504834944982E+011,-5.84E+00,7.682903481263064E+001,,,,
1.414704901633878E+011,-5.85E+00,3.669210519136920E+001,,,,
1.414904968322774E+011,-5.95E+00,-3.37E+00,,,,
1.415105035011671E+011,-6.07E+00,-4.26E+01,,,,
1.415305101700567E+011,-6.05E+00,-8.13E+01,,,,
1.415505168389463E+011,-5.92E+00,-1.21E+02,,,,
1.415705235078359E+011,-5.82E+00,-1.61E+02,,,,
1.415905301767256E+011,-5.78E+00,1.581213601198088E+002,,,,
1.416105368456152E+011,-5.80E+00,1.178454091713887E+002,,,,
1.416305435145048E+011,-5.84E+00,7.747486076722173E+001,,,,
1.416505501833945E+011,-5.85E+00,3.726960667418407E+001,,,,
1.416705568522841E+011,-5.87E+00,-3.17E+00,,,,
1.416905635211737E+011,-5.91E+00,-4.34E+01,,,,
1.417105701900634E+011,-5.96E+00,-8.33E+01,,,,
1.417305768589530E+011,-5.94E+00,-1.24E+02,,,,
1.417505835278426E+011,-5.94E+00,-1.64E+02,,,,
1.417705901967322E+011,-5.99E+00,1.561044213727433E+002,,,,
1.417905968656219E+011,-6.06E+00,1.160044809868659E+002,,,,
1.418106035345115E+011,-6.10E+00,7.576051330528050E+001,,,,
1.418306102034011E+011,-6.08E+00,3.601087553435966E+001,,,,
1.418506168722908E+011,-6.07E+00,-3.86E+00,,,,
1.418706235411804E+011,-6.09E+00,-4.39E+01,,,,
1.418906302100700E+011,-6.09E+00,-8.38E+01,,,,
1.419106368789597E+011,-6.05E+00,-1.24E+02,,,,
1.419306435478493E+011,-5.99E+00,-1.63E+02,,,,
1.419506502167389E+011,-5.96E+00,1.561386677080362E+002,,,,
1.419706568856285E+011,-5.96E+00,1.159471190609399E+002,,,,
1.419906635545182E+011,-5.93E+00,7.622191016688302E+001,,,,
1.420106702234078E+011,-5.88E+00,3.632910066706405E+001,,,,
1.420306768922974E+011,-5.83E+00,-4.09E+00,,,,
1.420506835611871E+011,-5.80E+00,-4.45E+01,,,,
1.420706902300767E+011,-5.77E+00,-8.45E+01,,,,
1.420906968989663E+011,-5.73E+00,-1.25E+02,,,,
1.421107035678560E+011,-5.71E+00,-1.65E+02,,,,
1.421307102367456E+011,-5.71E+00,1.545280546673898E+002,,,,
1.421507169056352E+011,-5.73E+00,1.147627220474603E+002,,,,
1.421707235745248E+011,-5.72E+00,7.514853909735163E+001,,,,
1.421907302434145E+011,-5.66E+00,3.509330445231301E+001,,,,
1.422107369123041E+011,-5.61E+00,-4.99E+00,,,,
1.422307435811937E+011,-5.59E+00,-4.53E+01,,,,
1.422507502500834E+011,-5.63E+00,-8.53E+01,,,,
1.422707569189730E+011,-5.66E+00,-1.25E+02,,,,
1.422907635878626E+011,-5.68E+00,-1.65E+02,,,,
1.423107702567523E+011,-5.69E+00,1.548832616188190E+002,,,,
1.423307769256419E+011,-5.70E+00,1.152170568308444E+002,,,,
1.423507835945315E+011,-5.71E+00,7.549239716291083E+001,,,,
1.423707902634211E+011,-5.69E+00,3.571338946855017E+001,,,,
1.423907969323108E+011,-5.69E+00,-4.50E+00,,,,
1.424108036012004E+011,-5.71E+00,-4.46E+01,,,,
1.424308102700900E+011,-5.73E+00,-8.47E+01,,,,
1.424508169389797E+011,-5.79E+00,-1.25E+02,,,,
1.424708236078693E+011,-5.85E+00,-1.65E+02,,,,
1.424908302767589E+011,-5.88E+00,1.555092360019496E+002,,,,
1.425108369456486E+011,-5.89E+00,1.161460103654707E+002,,,,
1.425308436145382E+011,-5.84E+00,7.622902998100311E+001,,,,
1.425508502834278E+011,-5.82E+00,3.602520439076211E+001,,,,
1.425708569523174E+011,-5.83E+00,-4.13E+00,,,,
1.425908636212071E+011,-5.85E+00,-4.41E+01,,,,
1.426108702900967E+011,-5.83E+00,-8.41E+01,,,,
1.426308769589863E+011,-5.78E+00,-1.24E+02,,,,
1.426508836278760E+011,-5.77E+00,-1.65E+02,,,,
1.426708902967656E+011,-5.78E+00,1.551451833047589E+002,,,,
1.426908969656552E+011,-5.77E+00,1.148400074795379E+002,,,,
1.427109036345449E+011,-5.75E+00,7.447668754013672E+001,,,,
1.427309103034345E+011,-5.77E+00,3.378472069223404E+001,,,,
1.427509169723241E+011,-5.83E+00,-6.67E+00,,,,
1.427709236412138E+011,-5.86E+00,-4.67E+01,,,,
1.427909303101034E+011,-5.85E+00,-8.68E+01,,,,
1.428109369789930E+011,-5.80E+00,-1.27E+02,,,,
1.428309436478826E+011,-5.78E+00,-1.68E+02,,,,
1.428509503167723E+011,-5.81E+00,1.515776490625850E+002,,,,
1.428709569856619E+011,-5.87E+00,1.111728696251221E+002,,,,
1.428909636545515E+011,-5.91E+00,7.104011823331238E+001,,,,
1.429109703234412E+011,-5.91E+00,3.121604717899672E+001,,,,
1.429309769923308E+011,-5.86E+00,-9.08E+00,,,,
1.429509836612204E+011,-5.85E+00,-4.93E+01,,,,
1.429709903301101E+011,-5.89E+00,-8.98E+01,,,,
1.429909969989997E+011,-5.94E+00,-1.30E+02,,,,
1.430110036678893E+011,-5.93E+00,-1.69E+02,,,,
1.430310103367789E+011,-5.92E+00,1.504239716812174E+002,,,,
1.430510170056686E+011,-5.96E+00,1.105779343480829E+002,,,,
1.430710236745582E+011,-6.02E+00,7.120537419361288E+001,,,,
1.430910303434478E+011,-6.05E+00,3.192121884165399E+001,,,,
1.431110370123375E+011,-5.97E+00,-7.31E+00,,,,
1.431310436812271E+011,-5.89E+00,-4.70E+01,,,,
1.431510503501167E+011,-5.84E+00,-8.69E+01,,,,
1.431710570190064E+011,-5.84E+00,-1.27E+02,,,,
1.431910636878960E+011,-5.81E+00,-1.67E+02,,,,
1.432110703567856E+011,-5.76E+00,1.534272284883785E+002,,,,
1.432310770256752E+011,-5.74E+00,1.131154625015874E+002,,,,
1.432510836945649E+011,-5.76E+00,7.315967437540797E+001,,,,
1.432710903634545E+011,-5.76E+00,3.301494944215637E+001,,,,
1.432910970323441E+011,-5.74E+00,-6.70E+00,,,,
1.433111037012337E+011,-5.74E+00,-4.70E+01,,,,
1.433311103701234E+011,-5.75E+00,-8.71E+01,,,,
1.433511170390130E+011,-5.77E+00,-1.27E+02,,,,
1.433711237079027E+011,-5.77E+00,-1.68E+02,,,,
1.433911303767923E+011,-5.82E+00,1.518677300483728E+002,,,,
1.434111370456819E+011,-5.96E+00,1.114815450115255E+002,,,,
1.434311437145715E+011,-6.12E+00,7.181004402843099E+001,,,,
1.434511503834612E+011,-6.21E+00,3.232791105424924E+001,,,,
1.434711570523508E+011,-6.19E+00,-7.12E+00,,,,
1.434911637212404E+011,-6.16E+00,-4.74E+01,,,,
1.435111703901300E+011,-6.23E+00,-8.77E+01,,,,
1.435311770590197E+011,-6.33E+00,-1.28E+02,,,,
1.435511837279093E+011,-6.41E+00,-1.67E+02,,,,
1.435711903967990E+011,-6.39E+00,1.538596215020061E+002,,,,
1.435911970656886E+011,-6.29E+00,1.138579348293559E+002,,,,
1.436112037345782E+011,-6.26E+00,7.407618231494087E+001,,,,
1.436312104034678E+011,-6.27E+00,3.366548861246276E+001,,,,
1.436512170723575E+011,-6.27E+00,-5.87E+00,,,,
1.436712237412471E+011,-6.18E+00,-4.57E+01,,,,
1.436912304101367E+011,-6.16E+00,-8.62E+01,,,,
1.437112370790263E+011,-6.15E+00,-1.27E+02,,,,
1.437312437479160E+011,-6.15E+00,-1.67E+02,,,,
1.437512504168056E+011,-6.10E+00,1.535151830113810E+002,,,,
1.437712570856952E+011,-6.03E+00,1.132439937554392E+002,,,,
1.437912637545849E+011,-6.03E+00,7.278448723802049E+001,,,,
1.438112704234745E+011,-6.07E+00,3.232928306968473E+001,,,,
1.438312770923641E+011,-6.08E+00,-7.40E+00,,,,
1.438512837612538E+011,-6.01E+00,-4.74E+01,,,,
1.438712904301434E+011,-5.98E+00,-8.78E+01,,,,
1.438912970990330E+011,-6.02E+00,-1.28E+02,,,,
1.439113037679226E+011,-6.13E+00,-1.68E+02,,,,
1.439313104368123E+011,-6.22E+00,1.530341708311521E+002,,,,
1.439513171057019E+011,-6.05E+00,1.139396237827325E+002,,,,
1.439713237745915E+011,-5.89E+00,7.337044654770715E+001,,,,
1.439913304434812E+011,-5.86E+00,3.278427556532433E+001,,,,
1.440113371123708E+011,-5.94E+00,-7.86E+00,,,,
1.440313437812604E+011,-6.02E+00,-4.75E+01,,,,
1.440513504501501E+011,-5.99E+00,-8.69E+01,,,,
1.440713571190397E+011,-5.94E+00,-1.27E+02,,,,
1.440913637879293E+011,-5.98E+00,-1.67E+02,,,,
1.441113704568189E+011,-6.09E+00,1.528790979937900E+002,,,,
1.441313771257086E+011,-6.05E+00,1.135197602064801E+002,,,,
1.441513837945982E+011,-5.99E+00,7.367038469198843E+001,,,,
1.441713904634878E+011,-5.96E+00,3.325742397426843E+001,,,,
1.441913971323775E+011,-6.07E+00,-7.70E+00,,,,
1.442114038012671E+011,-6.25E+00,-4.70E+01,,,,
