freq[Hz]	db:Trc1_S21	ang:Trc1_S21
1.431500000000000E+011	-6.528985935480612E+000	-1.287563776134041E+002
1.432000000000000E+011	-6.936920232011459E+000	9.283930205156675E+001
1.432500000000000E+011	-6.253844844937181E+000	-4.561092176244402E+001
1.433000000000000E+011	-6.107777541082736E+000	-1.793458850894719E+002
1.433500000000000E+011	-6.406624876287166E+000	4.533275149747612E+001
1.434000000000000E+011	-6.787917316594951E+000	-9.447410916401697E+001
1.434500000000000E+011	-6.330283756661463E+000	1.276051339090784E+002
1.435000000000000E+011	-6.150716510955663E+000	-7.235682585918058E+000
1.435500000000000E+011	-6.411108706284008E+000	-1.417021797303039E+002
1.436000000000000E+011	-6.619508012222344E+000	7.847626197160429E+001
1.436500000000000E+011	-6.295803061222669E+000	-5.975961146440076E+001
1.437000000000000E+011	-6.064596357949079E+000	1.632633005600043E+002
1.437500000000000E+011	-6.184178706364106E+000	2.843969578382679E+001
1.438000000000000E+011	-6.780047097493383E+000	-1.116422201645233E+002
1.438500000000000E+011	-6.351732138077969E+000	1.103899723088665E+002
1.439000000000000E+011	-6.218385049134064E+000	-2.543942036519184E+001
1.439500000000000E+011	-6.324096277765945E+000	-1.596053033866641E+002
1.440000000000000E+011	-6.993828529139013E+000	6.125072004202045E+001
1.440500000000000E+011	-6.609371924394830E+000	-7.796953357598198E+001
1.441000000000000E+011	-6.411965209585476E+000	1.471713740571159E+002
1.441500000000000E+011	-6.546349658632795E+000	1.302485688176737E+001
1.442000000000000E+011	-7.115404021311354E+000	-1.233747654641958E+002
1.442500000000000E+011	-6.875564573136169E+000	9.611344531238034E+001
1.443000000000000E+011	-6.522423172453893E+000	-3.923437786462456E+001
1.443500000000000E+011	-6.653900390782463E+000	-1.746318133126156E+002
1.444000000000000E+011	-7.058953665400048E+000	4.816785909150619E+001
1.444500000000000E+011	-7.054583789816547E+000	-9.122223624779721E+001
1.445000000000000E+011	-6.900601355127807E+000	1.326028907000098E+002
1.445500000000000E+011	-6.931357833866121E+000	-3.589456165266056E+000
1.446000000000000E+011	-7.032674991932952E+000	-1.398152924975724E+002
