freq[Hz],db:Trc2_S21,ang:Trc2_S21
1.295065021673891E+011,-5.41E+00,-1.10E+02
1.295265088362788E+011,-5.53E+00,-1.50E+02
1.295465155051684E+011,-5.43E+00,1.712377011262025E+002
1.295665221740580E+011,-5.30E+00,1.308392041216609E+002
1.295865288429477E+011,-5.28E+00,9.009680029855917E+001
1.296065355118373E+011,-5.38E+00,4.956399991528437E+001
1.296265421807269E+011,-5.59E+00,1.062647836124684E+001
1.296465488496166E+011,-5.38E+00,-2.87E+01
1.296665555185062E+011,-5.40E+00,-6.92E+01
1.296865621873958E+011,-5.40E+00,-1.09E+02
1.297065688562854E+011,-5.44E+00,-1.49E+02
1.297265755251751E+011,-5.45E+00,1.718357712907112E+002
1.297465821940647E+011,-5.47E+00,1.319396806201557E+002
1.297665888629543E+011,-5.54E+00,9.183466346257546E+001
1.297865955318440E+011,-5.75E+00,5.145553104929771E+001
1.298066022007336E+011,-6.25E+00,1.388943754602913E+001
1.298266088696232E+011,-5.96E+00,-2.25E+01
1.298466155385129E+011,-5.59E+00,-6.23E+01
1.298666222074025E+011,-5.31E+00,-1.03E+02
1.298866288762921E+011,-5.30E+00,-1.46E+02
1.299066355451817E+011,-5.59E+00,1.736931441209055E+002
1.299266422140714E+011,-5.69E+00,1.347081647277779E+002
1.299466488829610E+011,-5.58E+00,9.502039197086285E+001
1.299666555518506E+011,-5.57E+00,5.385131812332482E+001
1.299866622207403E+011,-5.81E+00,1.320623218048537E+001
1.300066688896299E+011,-5.71E+00,-2.59E+01
1.300266755585195E+011,-5.66E+00,-6.68E+01
1.300466822274091E+011,-5.67E+00,-1.08E+02
1.300666888962988E+011,-5.84E+00,-1.49E+02
1.300866955651884E+011,-5.95E+00,1.719964925149654E+002
1.301067022340780E+011,-5.68E+00,1.310451214366668E+002
1.301267089029677E+011,-5.67E+00,8.941307760007504E+001
1.301467155718573E+011,-5.74E+00,4.722329197656858E+001
1.301667222407469E+011,-6.16E+00,6.869867789475768E+000
1.301867289096366E+011,-6.02E+00,-3.17E+01
1.302067355785262E+011,-5.89E+00,-7.37E+01
1.302267422474158E+011,-6.03E+00,-1.15E+02
1.302467489163054E+011,-6.27E+00,-1.56E+02
1.302667555851951E+011,-6.34E+00,1.648630645756884E+002
1.302867622540847E+011,-6.21E+00,1.249456833162766E+002
1.303067689229743E+011,-6.07E+00,8.337466719815339E+001
1.303267755918640E+011,-6.20E+00,4.061020466373891E+001
1.303467822607536E+011,-6.87E+00,1.527209994101946E-001
1.303667889296432E+011,-6.93E+00,-3.71E+01
1.303867955985328E+011,-6.97E+00,-7.71E+01
1.304068022674225E+011,-7.19E+00,-1.16E+02
1.304268089363121E+011,-7.39E+00,-1.55E+02
1.304468156052017E+011,-7.57E+00,1.674961684786042E+002
1.304668222740914E+011,-7.36E+00,1.286029001535269E+002
1.304868289429810E+011,-7.44E+00,8.832008480822589E+001
1.305068356118706E+011,-7.61E+00,4.868930827409173E+001
1.305268422807603E+011,-8.08E+00,1.046598476115487E+001
1.305468489496499E+011,-8.08E+00,-2.51E+01
1.305668556185395E+011,-7.91E+00,-6.31E+01
1.305868622874291E+011,-7.73E+00,-1.01E+02
1.306068689563188E+011,-7.48E+00,-1.41E+02
1.306268756252084E+011,-7.31E+00,1.789125574730655E+002
1.306468822940980E+011,-7.29E+00,1.383950542763322E+002
1.306668889629877E+011,-7.34E+00,9.824414243268663E+001
1.306868956318773E+011,-7.36E+00,5.882681742644368E+001
1.307069023007669E+011,-7.16E+00,1.938460866151854E+001
1.307269089696566E+011,-7.11E+00,-2.20E+01
1.307469156385462E+011,-7.28E+00,-6.24E+01
1.307669223074358E+011,-7.47E+00,-1.01E+02
1.307869289763254E+011,-7.40E+00,-1.38E+02
1.308069356452151E+011,-6.69E+00,-1.78E+02
1.308269423141047E+011,-6.56E+00,1.376040328439171E+002
1.308469489829943E+011,-6.94E+00,9.540482505485997E+001
1.308669556518840E+011,-7.44E+00,5.647098707318018E+001
1.308869623207736E+011,-7.38E+00,2.124491998412639E+001
1.309069689896632E+011,-6.67E+00,-1.88E+01
1.309269756585529E+011,-6.40E+00,-6.21E+01
1.309469823274425E+011,-6.61E+00,-1.06E+02
1.309669889963321E+011,-7.28E+00,-1.45E+02
1.309869956652217E+011,-7.05E+00,1.796259565116478E+002
1.310070023341114E+011,-6.47E+00,1.388082546933141E+002
1.310270090030010E+011,-6.37E+00,9.509021976493141E+001
1.310470156718906E+011,-6.89E+00,5.316369081707624E+001
1.310670223407803E+011,-7.18E+00,1.758032613752241E+001
1.310870290096699E+011,-6.62E+00,-2.04E+01
1.311070356785595E+011,-6.11E+00,-6.20E+01
1.311270423474492E+011,-6.04E+00,-1.05E+02
1.311470490163388E+011,-6.56E+00,-1.47E+02
1.311670556852284E+011,-6.68E+00,1.765938653175563E+002
1.311870623541180E+011,-6.16E+00,1.375691463223262E+002
1.312070690230077E+011,-5.75E+00,9.526042944435390E+001
1.312270756918973E+011,-5.79E+00,5.132796398071978E+001
1.312470823607869E+011,-6.37E+00,9.662776769880736E+000
1.312670890296766E+011,-6.57E+00,-2.72E+01
1.312870956985662E+011,-6.24E+00,-6.59E+01
1.313071023674558E+011,-5.94E+00,-1.08E+02
1.313271090363455E+011,-6.03E+00,-1.51E+02
1.313471157052351E+011,-6.60E+00,1.691564676307281E+002
1.313671223741247E+011,-6.75E+00,1.323695936031748E+002
1.313871290430143E+011,-6.51E+00,9.450472696403377E+001
1.314071357119040E+011,-6.17E+00,5.436028515261758E+001
1.314271423807936E+011,-6.08E+00,1.284892444795680E+001
1.314471490496832E+011,-6.10E+00,-2.72E+01
1.314671557185729E+011,-6.01E+00,-6.66E+01
1.314871623874625E+011,-5.72E+00,-1.07E+02
1.315071690563521E+011,-5.56E+00,-1.48E+02
1.315271757252417E+011,-5.54E+00,1.701284334556613E+002
1.315471823941314E+011,-5.72E+00,1.292612618699660E+002
1.315671890630210E+011,-5.90E+00,9.005093265416330E+001
1.315871957319106E+011,-5.81E+00,5.191221553502128E+001
1.316072024008003E+011,-5.50E+00,1.228949415658786E+001
1.316272090696899E+011,-5.35E+00,-3.00E+01
1.316472157385795E+011,-5.59E+00,-7.07E+01
1.316672224074692E+011,-5.75E+00,-1.10E+02
1.316872290763588E+011,-5.74E+00,-1.48E+02
1.317072357452484E+011,-5.28E+00,1.726937284927824E+002
1.317272424141381E+011,-5.14E+00,1.297701657216934E+002
1.317472490830277E+011,-5.33E+00,8.835541116772886E+001
1.317672557519173E+011,-5.58E+00,4.796944396037439E+001
1.317872624208070E+011,-5.78E+00,1.015863540047479E+001
1.318072690896966E+011,-5.38E+00,-2.91E+01
1.318272757585862E+011,-5.27E+00,-7.08E+01
1.318472824274758E+011,-5.31E+00,-1.12E+02
1.318672890963655E+011,-5.39E+00,-1.53E+02
1.318872957652551E+011,-5.34E+00,1.676468358573068E+002
1.319073024341447E+011,-5.29E+00,1.265137674432102E+002
1.319273091030344E+011,-5.21E+00,8.551882689991020E+001
1.319473157719240E+011,-5.28E+00,4.401733753882105E+001
1.319673224408136E+011,-5.46E+00,4.659032883365123E+000
1.319873291097032E+011,-5.17E+00,-3.55E+01
1.320073357785929E+011,-5.11E+00,-7.71E+01
1.320273424474825E+011,-5.01E+00,-1.18E+02
1.320473491163721E+011,-5.13E+00,-1.60E+02
1.320673557852618E+011,-5.23E+00,1.606834773458318E+002
1.320873624541514E+011,-5.05E+00,1.190659779008076E+002
1.321073691230410E+011,-5.15E+00,7.758241427189013E+001
1.321273757919307E+011,-5.30E+00,3.710515164139711E+001
1.321473824608203E+011,-5.36E+00,-1.95E+00
1.321673891297099E+011,-5.09E+00,-4.24E+01
1.321873957985995E+011,-5.18E+00,-8.40E+01
1.322074024674892E+011,-5.35E+00,-1.25E+02
1.322274091363788E+011,-5.75E+00,-1.64E+02
1.322474158052684E+011,-5.68E+00,1.597690865088474E+002
1.322674224741581E+011,-5.28E+00,1.193567235709548E+002
1.322874291430477E+011,-5.17E+00,7.794461108856726E+001
1.323074358119373E+011,-5.24E+00,3.688751006960504E+001
1.323274424808269E+011,-5.52E+00,-3.03E+00
1.323474491497166E+011,-5.44E+00,-4.09E+01
1.323674558186062E+011,-5.34E+00,-8.16E+01
1.323874624874958E+011,-5.45E+00,-1.22E+02
1.324074691563855E+011,-5.54E+00,-1.61E+02
1.324274758252751E+011,-5.55E+00,1.598756934271025E+002
1.324474824941647E+011,-5.48E+00,1.194927632246611E+002
1.324674891630544E+011,-5.60E+00,7.935244864218606E+001
1.324874958319440E+011,-5.73E+00,4.006394881312207E+001
1.325075025008336E+011,-5.81E+00,9.983747534079439E-001
1.325275091697232E+011,-5.73E+00,-3.82E+01
1.325475158386129E+011,-5.70E+00,-7.84E+01
1.325675225075025E+011,-5.79E+00,-1.19E+02
1.325875291763921E+011,-6.05E+00,-1.59E+02
1.326075358452818E+011,-6.17E+00,1.631452811251338E+002
1.326275425141714E+011,-6.16E+00,1.244383767914015E+002
1.326475491830610E+011,-6.05E+00,8.597754043100025E+001
1.326675558519507E+011,-5.78E+00,4.631743065576396E+001
1.326875625208403E+011,-5.59E+00,4.948617978618650E+000
1.327075691897299E+011,-5.73E+00,-3.64E+01
1.327275758586195E+011,-5.90E+00,-7.60E+01
1.327475825275092E+011,-5.90E+00,-1.15E+02
1.327675891963988E+011,-5.85E+00,-1.56E+02
1.327875958652884E+011,-5.96E+00,1.633725805652890E+002
1.328076025341781E+011,-6.20E+00,1.237077659445457E+002
1.328276092030677E+011,-6.39E+00,8.500845378097894E+001
1.328476158719573E+011,-6.42E+00,4.698503117886430E+001
1.328676225408470E+011,-6.28E+00,9.243831637209247E+000
1.328876292097366E+011,-5.87E+00,-3.06E+01
1.329076358786262E+011,-5.72E+00,-7.19E+01
1.329276425475158E+011,-5.76E+00,-1.13E+02
1.329476492164055E+011,-5.91E+00,-1.53E+02
1.329676558852951E+011,-5.94E+00,1.690506965529529E+002
1.329876625541847E+011,-5.61E+00,1.296105340398408E+002
1.330076692230744E+011,-5.47E+00,8.754040641807102E+001
1.330276758919640E+011,-5.65E+00,4.584155448575557E+001
1.330476825608536E+011,-6.02E+00,6.779100435410011E+000
1.330676892297433E+011,-5.85E+00,-3.09E+01
1.330876958986329E+011,-5.52E+00,-7.10E+01
1.331077025675225E+011,-5.29E+00,-1.13E+02
1.331277092364121E+011,-5.39E+00,-1.55E+02
1.331477159053018E+011,-5.50E+00,1.660990497471282E+002
1.331677225741914E+011,-5.28E+00,1.258491590968123E+002
1.331877292430810E+011,-5.15E+00,8.444013493805109E+001
1.332077359119707E+011,-5.11E+00,4.264496600012952E+001
1.332277425808603E+011,-5.32E+00,1.094255262342218E+000
1.332477492497499E+011,-5.45E+00,-3.84E+01
1.332677559186396E+011,-5.44E+00,-7.80E+01
1.332877625875292E+011,-5.34E+00,-1.18E+02
1.333077692564188E+011,-5.22E+00,-1.59E+02
1.333277759253084E+011,-5.28E+00,1.600296807719222E+002
1.333477825941981E+011,-5.39E+00,1.196240344248793E+002
1.333677892630877E+011,-5.54E+00,8.048561401793771E+001
1.333877959319773E+011,-5.38E+00,4.198211078863365E+001
1.334078026008670E+011,-5.12E+00,1.676518982314775E+000
1.334278092697566E+011,-5.02E+00,-3.93E+01
1.334478159386462E+011,-5.09E+00,-8.05E+01
1.334678226075358E+011,-5.22E+00,-1.20E+02
1.334878292764255E+011,-5.15E+00,-1.59E+02
1.335078359453151E+011,-4.85E+00,1.609055567966421E+002
1.335278426142047E+011,-4.68E+00,1.186556583316512E+002
1.335478492830944E+011,-4.83E+00,7.723267287714005E+001
1.335678559519840E+011,-5.08E+00,3.676527691436021E+001
1.335878626208736E+011,-5.23E+00,-1.14E+00
1.336078692897633E+011,-4.91E+00,-3.98E+01
1.336278759586529E+011,-4.73E+00,-8.17E+01
1.336478826275425E+011,-4.82E+00,-1.23E+02
1.336678892964321E+011,-5.02E+00,-1.63E+02
1.336878959653218E+011,-5.15E+00,1.578671586584415E+002
1.337079026342114E+011,-4.94E+00,1.186215117117904E+002
1.337279093031010E+011,-4.71E+00,7.708387753487737E+001
1.337479159719907E+011,-4.80E+00,3.515774951928493E+001
1.337679226408803E+011,-5.00E+00,-5.63E+00
1.337879293097699E+011,-5.20E+00,-4.58E+01
1.338079359786596E+011,-5.24E+00,-8.56E+01
1.338279426475492E+011,-5.22E+00,-1.26E+02
1.338479493164388E+011,-5.37E+00,-1.68E+02
1.338679559853285E+011,-5.58E+00,1.512617228269101E+002
1.338879626542181E+011,-5.86E+00,1.120494153580198E+002
1.339079693231077E+011,-5.78E+00,7.268331452257560E+001
1.339279759919973E+011,-5.72E+00,3.176760311768971E+001
1.339479826608870E+011,-5.82E+00,-1.04E+01
1.339679893297766E+011,-6.32E+00,-5.04E+01
1.339879959986662E+011,-6.29E+00,-8.67E+01
1.340080026675559E+011,-5.84E+00,-1.28E+02
1.340280093364455E+011,-6.09E+00,-1.71E+02
1.340480160053351E+011,-6.19E+00,1.483125141622984E+002
1.340680226742248E+011,-6.76E+00,1.077254029925918E+002
1.340880293431144E+011,-6.79E+00,7.200906886631687E+001
1.341080360120040E+011,-6.31E+00,3.076367778348754E+001
1.341280426808936E+011,-6.32E+00,-1.15E+01
1.341480493497833E+011,-6.59E+00,-5.46E+01
1.341680560186729E+011,-7.33E+00,-9.40E+01
1.341880626875625E+011,-7.30E+00,-1.30E+02
1.342080693564522E+011,-7.08E+00,-1.71E+02
1.342280760253418E+011,-6.97E+00,1.476035764603325E+002
1.342480826942314E+011,-7.59E+00,1.044664716729786E+002
1.342680893631210E+011,-8.45E+00,6.959039796590591E+001
1.342880960320107E+011,-7.94E+00,3.500423236571081E+001
1.343081027009003E+011,-7.42E+00,-4.62E+00
1.343281093697899E+011,-7.26E+00,-4.74E+01
1.343481160386796E+011,-7.69E+00,-8.86E+01
1.343681227075692E+011,-7.86E+00,-1.25E+02
1.343881293764588E+011,-7.45E+00,-1.63E+02
1.344081360453485E+011,-7.05E+00,1.558166856194118E+002
1.344281427142381E+011,-6.98E+00,1.132854032924949E+002
1.344481493831277E+011,-7.39E+00,7.174522202512915E+001
1.344681560520173E+011,-7.85E+00,3.629342886542092E+001
1.344881627209070E+011,-7.02E+00,4.889344911698603E-001
1.345081693897966E+011,-6.37E+00,-4.22E+01
1.345281760586862E+011,-6.17E+00,-8.59E+01
1.345481827275759E+011,-6.44E+00,-1.29E+02
1.345681893964655E+011,-6.80E+00,-1.68E+02
1.345881960653551E+011,-6.59E+00,1.516304157518919E+002
1.346082027342448E+011,-6.54E+00,1.100031017721208E+002
1.346282094031344E+011,-6.65E+00,6.672320290050136E+001
1.346482160720240E+011,-7.52E+00,2.392525260740569E+001
1.346682227409136E+011,-8.63E+00,-8.05E+00
1.346882294098033E+011,-7.36E+00,-4.21E+01
1.347082360786929E+011,-6.82E+00,-8.54E+01
1.347282427475825E+011,-6.72E+00,-1.29E+02
1.347482494164722E+011,-7.22E+00,-1.71E+02
1.347682560853618E+011,-7.64E+00,1.534446014744119E+002
1.347882627542514E+011,-6.97E+00,1.145858886841203E+002
1.348082694231411E+011,-6.81E+00,7.238005032390274E+001
1.348282760920307E+011,-7.07E+00,3.004707547811461E+001
1.348482827609203E+011,-7.54E+00,-8.72E+00
1.348682894298099E+011,-7.57E+00,-4.49E+01
1.348882960986996E+011,-7.00E+00,-8.50E+01
1.349083027675892E+011,-7.05E+00,-1.28E+02
1.349283094364788E+011,-7.65E+00,-1.68E+02
1.349483161053685E+011,-7.92E+00,1.562439116694716E+002
1.349683227742581E+011,-7.62E+00,1.198356077708596E+002
1.349883294431477E+011,-7.03E+00,8.061899648661441E+001
1.350083361120374E+011,-6.90E+00,3.870591505590760E+001
1.350283427809270E+011,-6.90E+00,-1.01E+00
1.350483494498166E+011,-6.93E+00,-4.07E+01
1.350683561187062E+011,-6.70E+00,-7.91E+01
1.350883627875959E+011,-6.42E+00,-1.20E+02
1.351083694564855E+011,-6.40E+00,-1.62E+02
1.351283761253751E+011,-6.48E+00,1.573416699656762E+002
1.351483827942648E+011,-6.53E+00,1.177356420103193E+002
1.351683894631544E+011,-6.29E+00,7.736813832149983E+001
1.351883961320440E+011,-6.37E+00,3.461727769708384E+001
1.352084028009337E+011,-6.82E+00,-5.40E+00
1.352284094698233E+011,-7.05E+00,-4.30E+01
1.352484161387129E+011,-6.81E+00,-7.91E+01
1.352684228076025E+011,-6.16E+00,-1.20E+02
1.352884294764922E+011,-6.03E+00,-1.63E+02
1.353084361453818E+011,-6.14E+00,1.558645340463939E+002
1.353284428142714E+011,-6.29E+00,1.152514944517122E+002
1.353484494831611E+011,-6.33E+00,7.641551515151001E+001
1.353684561520507E+011,-6.00E+00,3.590929522137707E+001
1.353884628209403E+011,-5.91E+00,-6.21E+00
1.354084694898299E+011,-6.05E+00,-4.80E+01
1.354284761587196E+011,-6.16E+00,-8.86E+01
1.354484828276092E+011,-6.17E+00,-1.29E+02
1.354684894964988E+011,-6.14E+00,-1.70E+02
1.354884961653885E+011,-6.11E+00,1.488928780693084E+002
1.355085028342781E+011,-6.29E+00,1.077074286651048E+002
1.355285095031677E+011,-6.42E+00,6.772430241514981E+001
1.355485161720574E+011,-6.44E+00,2.787472039130817E+001
1.355685228409470E+011,-6.31E+00,-1.23E+01
1.355885295098366E+011,-6.16E+00,-5.46E+01
1.356085361787262E+011,-6.40E+00,-9.67E+01
1.356285428476159E+011,-6.72E+00,-1.37E+02
1.356485495165055E+011,-6.93E+00,-1.76E+02
1.356685561853951E+011,-6.84E+00,1.454292540767936E+002
1.356885628542848E+011,-6.51E+00,1.043699729083958E+002
1.357085695231744E+011,-6.60E+00,6.126739824810747E+001
1.357285761920640E+011,-6.98E+00,2.046256974270256E+001
1.357485828609536E+011,-7.16E+00,-1.76E+01
1.357685895298433E+011,-6.85E+00,-5.75E+01
1.357885961987329E+011,-6.88E+00,-9.95E+01
1.358086028676225E+011,-7.07E+00,-1.41E+02
1.358286095365122E+011,-7.26E+00,1.793399513069428E+002
1.358486162054018E+011,-7.28E+00,1.394100206433247E+002
1.358686228742914E+011,-7.36E+00,9.899098444112734E+001
1.358886295431811E+011,-7.44E+00,5.820936825748485E+001
1.359086362120707E+011,-7.67E+00,1.920704073095077E+001
1.359286428809603E+011,-7.50E+00,-2.02E+01
1.359486495498500E+011,-7.59E+00,-6.05E+01
1.359686562187396E+011,-7.53E+00,-9.84E+01
1.359886628876292E+011,-7.05E+00,-1.40E+02
1.360086695565188E+011,-7.26E+00,1.772434551597845E+002
1.360286762254085E+011,-7.69E+00,1.366168964957332E+002
1.360486828942981E+011,-8.18E+00,1.003314686729258E+002
1.360686895631877E+011,-7.36E+00,6.444693404163630E+001
1.360886962320774E+011,-6.93E+00,2.037039269940858E+001
1.361087029009670E+011,-7.23E+00,-2.19E+01
1.361287095698566E+011,-7.56E+00,-6.23E+01
1.361487162387463E+011,-7.95E+00,-1.00E+02
1.361687229076359E+011,-7.62E+00,-1.38E+02
1.361887295765255E+011,-7.60E+00,-1.79E+02
1.362087362454152E+011,-7.73E+00,1.412460833910802E+002
1.362287429143048E+011,-8.13E+00,1.030552158557981E+002
1.362487495831944E+011,-8.17E+00,6.722596924544826E+001
1.362687562520840E+011,-7.65E+00,2.973025993825010E+001
1.362887629209737E+011,-7.42E+00,-1.04E+01
1.363087695898633E+011,-7.24E+00,-5.05E+01
1.363287762587529E+011,-7.26E+00,-9.03E+01
1.363487829276426E+011,-7.13E+00,-1.29E+02
1.363687895965322E+011,-7.00E+00,-1.70E+02
1.363887962654218E+011,-6.96E+00,1.504683769237805E+002
1.364088029343114E+011,-6.92E+00,1.108505826397501E+002
1.364288096032011E+011,-6.87E+00,7.118080830425583E+001
1.364488162720907E+011,-6.79E+00,3.073063834496573E+001
1.364688229409803E+011,-6.81E+00,-8.69E+00
1.364888296098700E+011,-6.50E+00,-4.88E+01
1.365088362787596E+011,-6.38E+00,-9.03E+01
1.365288429476492E+011,-6.41E+00,-1.32E+02
1.365488496165389E+011,-6.54E+00,-1.73E+02
1.365688562854285E+011,-6.67E+00,1.478716083251017E+002
1.365888629543181E+011,-6.45E+00,1.084993968357007E+002
1.366088696232077E+011,-6.18E+00,6.725603998175198E+001
1.366288762920974E+011,-5.98E+00,2.395681485089911E+001
1.366488829609870E+011,-6.27E+00,-1.92E+01
1.366688896298766E+011,-6.66E+00,-5.92E+01
1.366888962987663E+011,-6.83E+00,-9.84E+01
1.367089029676559E+011,-6.76E+00,-1.38E+02
1.367289096365455E+011,-6.62E+00,-1.78E+02
1.367489163054352E+011,-6.65E+00,1.406847475255931E+002
1.367689229743248E+011,-6.76E+00,9.987269142493156E+001
1.367889296432144E+011,-6.81E+00,6.058408073662369E+001
1.368089363121040E+011,-6.69E+00,2.020708468484182E+001
1.368289429809937E+011,-6.77E+00,-2.17E+01
1.368489496498833E+011,-7.00E+00,-6.19E+01
1.368689563187729E+011,-7.35E+00,-1.02E+02
1.368889629876626E+011,-7.57E+00,-1.39E+02
1.369089696565522E+011,-7.20E+00,-1.77E+02
1.369289763254418E+011,-6.92E+00,1.425498677353027E+002
1.369489829943315E+011,-6.86E+00,9.947703788207507E+001
1.369689896632211E+011,-7.48E+00,5.864122948105526E+001
1.369889963321107E+011,-7.63E+00,2.267993948925991E+001
1.370090030010003E+011,-7.19E+00,-1.61E+01
1.370290096698900E+011,-7.06E+00,-5.79E+01
1.370490163387796E+011,-7.18E+00,-1.00E+02
1.370690230076692E+011,-7.64E+00,-1.40E+02
1.370890296765589E+011,-7.69E+00,-1.78E+02
1.371090363454485E+011,-7.66E+00,1.415771235731191E+002
1.371290430143381E+011,-8.08E+00,1.024251839117737E+002
1.371490496832278E+011,-7.54E+00,6.500022794282224E+001
1.371690563521174E+011,-7.48E+00,2.139476032075046E+001
1.371890630210070E+011,-7.79E+00,-1.95E+01
1.372090696898966E+011,-7.98E+00,-5.99E+01
1.372290763587863E+011,-8.47E+00,-9.93E+01
1.372490830276759E+011,-8.20E+00,-1.36E+02
1.372690896965655E+011,-8.03E+00,-1.77E+02
1.372890963654552E+011,-8.06E+00,1.418622577890095E+002
1.373091030343448E+011,-8.09E+00,1.016668656669265E+002
1.373291097032344E+011,-8.18E+00,6.110050253343801E+001
1.373491163721240E+011,-8.29E+00,2.122810443493760E+001
1.373691230410137E+011,-8.38E+00,-1.81E+01
1.373891297099033E+011,-8.41E+00,-5.68E+01
1.374091363787929E+011,-8.26E+00,-9.52E+01
1.374291430476826E+011,-7.96E+00,-1.34E+02
1.374491497165722E+011,-7.51E+00,-1.75E+02
1.374691563854618E+011,-7.44E+00,1.435393969964445E+002
1.374891630543514E+011,-7.39E+00,1.038175618897096E+002
1.375091697232411E+011,-7.17E+00,6.329610678463778E+001
1.375291763921307E+011,-7.05E+00,2.224678639248298E+001
1.375491830610204E+011,-7.00E+00,-1.91E+01
1.375691897299100E+011,-7.05E+00,-5.98E+01
1.375891963987996E+011,-7.02E+00,-9.98E+01
1.376092030676892E+011,-7.01E+00,-1.41E+02
1.376292097365789E+011,-7.17E+00,1.794209436637057E+002
1.376492164054685E+011,-7.21E+00,1.406004114445948E+002
1.376692230743581E+011,-7.03E+00,1.017087130852871E+002
1.376892297432477E+011,-6.80E+00,6.125117186570146E+001
1.377092364121374E+011,-6.78E+00,1.990906688849251E+001
1.377292430810270E+011,-6.93E+00,-1.99E+01
1.377492497499166E+011,-6.90E+00,-5.84E+01
1.377692564188063E+011,-6.78E+00,-9.80E+01
1.377892630876959E+011,-6.70E+00,-1.38E+02
1.378092697565855E+011,-6.72E+00,-1.78E+02
1.378292764254752E+011,-6.77E+00,1.422434502303518E+002
1.378492830943648E+011,-6.71E+00,1.036199423581764E+002
1.378692897632544E+011,-6.53E+00,6.348629370998799E+001
1.378892964321440E+011,-6.70E+00,2.288868500812713E+001
1.379093031010337E+011,-6.87E+00,-1.53E+01
1.379293097699233E+011,-6.77E+00,-5.36E+01
1.379493164388129E+011,-6.69E+00,-9.28E+01
1.379693231077026E+011,-6.55E+00,-1.33E+02
1.379893297765922E+011,-6.69E+00,-1.73E+02
1.380093364454818E+011,-6.87E+00,1.483340928954735E+002
1.380293431143715E+011,-6.82E+00,1.107993712767461E+002
1.380493497832611E+011,-6.57E+00,7.203686758349227E+001
1.380693564521507E+011,-6.34E+00,3.142224674815805E+001
1.380893631210403E+011,-6.39E+00,-9.52E+00
1.381093697899300E+011,-6.57E+00,-4.95E+01
1.381293764588196E+011,-6.53E+00,-8.84E+01
1.381493831277092E+011,-6.42E+00,-1.29E+02
1.381693897965989E+011,-6.40E+00,-1.70E+02
1.381893964654885E+011,-6.54E+00,1.487033051930959E+002
1.382094031343781E+011,-6.93E+00,1.102182579341653E+002
1.382294098032678E+011,-6.72E+00,7.253133517235881E+001
1.382494164721574E+011,-6.34E+00,3.203201483535000E+001
1.382694231410470E+011,-6.06E+00,-1.03E+01
1.382894298099367E+011,-6.20E+00,-5.33E+01
1.383094364788263E+011,-6.47E+00,-9.37E+01
1.383294431477159E+011,-6.43E+00,-1.33E+02
1.383494498166055E+011,-6.22E+00,-1.74E+02
1.383694564854952E+011,-6.14E+00,1.425162133493320E+002
1.383894631543848E+011,-6.65E+00,1.003745025753141E+002
1.384094698232744E+011,-6.76E+00,6.257274104100927E+001
1.384294764921641E+011,-6.49E+00,2.222135924884079E+001
1.384494831610537E+011,-6.24E+00,-1.96E+01
1.384694898299433E+011,-6.22E+00,-6.39E+01
1.384894964988330E+011,-6.93E+00,-1.06E+02
1.385095031677226E+011,-7.34E+00,-1.44E+02
1.385295098366122E+011,-7.24E+00,1.789128798576646E+002
1.385495165055018E+011,-6.81E+00,1.391553864934141E+002
1.385695231743915E+011,-6.61E+00,9.556010003410916E+001
1.385895298432811E+011,-7.32E+00,5.415710772426689E+001
1.386095365121707E+011,-7.60E+00,1.663190944032455E+001
1.386295431810604E+011,-7.76E+00,-1.91E+01
1.386495498499500E+011,-7.21E+00,-5.52E+01
1.386695565188396E+011,-6.58E+00,-9.66E+01
1.386895631877293E+011,-6.53E+00,-1.39E+02
1.387095698566189E+011,-7.02E+00,1.789224138910737E+002
1.387295765255085E+011,-7.57E+00,1.425307387802476E+002
1.387495831943981E+011,-7.42E+00,1.073722841138160E+002
1.387695898632878E+011,-6.99E+00,6.882673759624697E+001
1.387895965321774E+011,-6.72E+00,2.845311341047869E+001
1.388096032010670E+011,-6.82E+00,-1.21E+01
1.388296098699567E+011,-6.98E+00,-5.09E+01
1.388496165388463E+011,-6.88E+00,-8.90E+01
1.388696232077359E+011,-6.72E+00,-1.28E+02
1.388896298766256E+011,-6.57E+00,-1.68E+02
1.389096365455152E+011,-6.58E+00,1.511588339244498E+002
1.389296432144048E+011,-6.64E+00,1.110642661140185E+002
1.389496498832944E+011,-6.78E+00,7.257352857280726E+001
1.389696565521841E+011,-6.38E+00,3.383214990643005E+001
1.389896632210737E+011,-6.10E+00,-8.55E+00
1.390096698899633E+011,-6.17E+00,-5.14E+01
1.390296765588530E+011,-6.58E+00,-9.35E+01
1.390496832277426E+011,-6.97E+00,-1.30E+02
1.390696898966322E+011,-6.58E+00,-1.69E+02
1.390896965655219E+011,-6.29E+00,1.489370477427778E+002
1.391097032344115E+011,-6.31E+00,1.056459959333473E+002
1.391297099033011E+011,-6.79E+00,6.390127834644306E+001
1.391497165721907E+011,-6.88E+00,2.534266843407642E+001
1.391697232410804E+011,-6.97E+00,-1.52E+01
1.391897299099700E+011,-6.94E+00,-5.50E+01
1.392097365788596E+011,-7.00E+00,-9.54E+01
1.392297432477493E+011,-7.06E+00,-1.34E+02
1.392497499166389E+011,-6.70E+00,-1.75E+02
1.392697565855285E+011,-6.73E+00,1.442276997920776E+002
1.392897632544182E+011,-6.71E+00,1.044295969246278E+002
